author_id,created_at,text
119512,2025-08-12T22:11:02.860285,@115714 upgrade your voicemail to let me stop blocked numbers from leaving voicemails
sprintcare,2025-08-12T22:11:02.960607,"@117877 Hello! Thank you for contacting us, this is really concerning to us, please send us a DM to further assist you. -JG."
117877,2025-08-12T22:11:03.081275,"It’s this outsourcing mess, I don’t wanna speak to someone in India about an issue in New York https://t.co/UZiTWIpVRk"
AskPlayStation,2025-08-12T22:11:03.182410,@119513 We have sent you a Direct Message via Twitter with further instructions.
119513,2025-08-12T22:11:03.283271,@AskPlayStation I’ve tried all the suggestions and still gives me the error code
AskPlayStation,2025-08-12T22:11:03.384543,"@119513 Glad to assist! Please check the steps for error code CE-34878-0: https://t.co/W7AhTUulnd 
Let us know the results!"
119513,2025-08-12T22:11:03.486190,@AskPlayStation I keep getting a CE error trying to load my @119514 myplayer. Error code is CE-34878-0
AskPlayStation,2025-08-12T22:11:03.587704,@119515 Hi there. Please scroll down in the next article to see the steps to download: https://t.co/AOMUhFX5qq
119515,2025-08-12T22:11:03.688321,@115765 @AskPlayStation I can't preload WW2 for some reason on PS4. Gamertag CAPTNCOD. Any suggestions? https://t.co/Da66LYmIh5
CoxHelp,2025-08-12T22:11:03.789661,"@119516 Hello, this does not sound good.  Can you DM the account name and complete service address? We would like to help. -Dan"
119516,2025-08-12T22:11:03.890765,"@CoxHelp It’s working now, thank you."
CoxHelp,2025-08-12T22:11:03.991194,"@119516 Sounds great, and please let us know in the future if we can help.  -Dan"
119516,2025-08-12T22:11:04.092364,@116021 @CoxHelp internet in Summerlin is out?
CoxHelp,2025-08-12T22:11:04.193268,"@119517,  We do apologize for the inconvenience and hope to have it restored soon as we can. = JJ 3/3"
119517,2025-08-12T22:11:04.294178,@116021 still no solution for Rhode Island??
CoxHelp,2025-08-12T22:11:04.395387,"@119517, restore power we will not be able to provide any clear updates.2/3"
CoxHelp,2025-08-12T22:11:04.496489,"@119517, This outage is due to commercial power where our signal transmitter is located is out. Until the power company can 1/2"
CoxHelp,2025-08-12T22:11:04.597545,"@119518 Jonathan, we're to help! Please DM your full address and I can check the services for you. Thanks  -Karen"
119518,2025-08-12T22:11:04.698366,"@CoxHelp The internet has gone out yet again , and I have been waiting on a call back from a manager and still have not received a call"
CoxHelp,2025-08-12T22:11:04.799825,@119518 Oh No.  That is not the Cox experience we want you to have.  What issue are you having with your service? -Mark https://t.co/ovAKPbiuQa
119518,2025-08-12T22:11:04.900447,@CoxHelp I was just on the phone with you guys for 30 mins and nothing was resolved and I was hung up on. I will be canceling my service.
idea_cares,2025-08-12T22:11:05.001586,"@119519 Apologies for the trouble. We understand how frustrating this can be. Your satisfaction means everything to us. We are working on your concern. 
Regards,
Darshan."
119519,2025-08-12T22:11:05.103231,"@idea_cares Darshan I’m sick of such poor quality, I feel I was happy using wifi service at least I didn’t knew what poor quality of internet service you offer to customers claiming it as 4G.."
idea_cares,2025-08-12T22:11:05.205758,"@119519 Apologies for the trouble. We understand how frustrating this can be. Please bear with us as it is taking a bit longer than usual. We will sort this out at the earliest.
Rgds,
Darshan."
119519,2025-08-12T22:11:05.308013,"@idea_cares is this what you offer me as internet service?? No 4G, 3G, 2G, you give me GPRS service 😂 I’m shocked as I’m running on iPhone 7 https://t.co/xplrrFiR6P"
idea_cares,2025-08-12T22:11:05.410484,"@119520 Hope we have addressed your query. Have a great day!
Regards,Shweta"
119520,2025-08-12T22:11:05.512927,"@idea_cares Again store is not doing it ..they are asking to bring id proof for local reference 
Store name : om sai telecommunication sinhgad road pune"
idea_cares,2025-08-12T22:11:05.614766,"@119520 Apologies for the inconvience caused to you.Request you to visit some other Idea store,If you face same issue please write us back"
119520,2025-08-12T22:11:05.716760,"@idea_cares Thank you soo much :)

I will this message in the store and get my #AADHAR updated"
idea_cares,2025-08-12T22:11:05.818449,"@119520 Apologies for trouble, you can be able to link the number in maharashtra circle only aadhar card will do of any state.
Rgds,Amruta"
119520,2025-08-12T22:11:05.919539,"@idea_cares   I am having maharastra number but my aadhar is having rajasthan's address , how can i link my addhar with SIM  , I went to store and they denied to update ( the same number is already registered in #aadhar database)"
AlaskaAir,2025-08-12T22:11:06.021302,@119521 Not always necessary. Our Reservations Team will be able to assist at (800) 252-7522 -Kimball
119521,2025-08-12T22:11:06.122664,@AlaskaAir Is it possible to add a middle name to a flight reservation? Is it necessary?
Postmates_Help,2025-08-12T22:11:06.224770,@119522 We're so sorry to hear that! Please DM us your account email so we can look into this asap!
119522,2025-08-12T22:11:06.326582,@116057 I ordered a delivery to the correct address and my delivery person “completed” the order but I NEVER got it. I’m hungry. 🍕🍕 now!
AzureSupport,2025-08-12T22:11:06.428498,@119523 We were able to find a couple of sources for you; https://t.co/BICnk9waQQ and https://t.co/xjhvxHvYLq Hope that helps. ^MM
119523,2025-08-12T22:11:06.530184,"@AzureSupport Since I'm running there some processes of importance, I want to know how does azure handle update? Will it stop my job in the middle of smth"
AzureSupport,2025-08-12T22:11:06.631833,"@119523 The Local Development section is the closest info we found: https://t.co/XPQQH7tEzJ
If that doesn't help, let us know. ^MM"
119523,2025-08-12T22:11:06.734363,"@AzureSupport Not exactly, but thanks."
AzureSupport,2025-08-12T22:11:06.835088,@119523 Can you post on  https://t.co/U1BAxPBmjn  and send us the link? We'd like to connect you with an engineer to discuss. ^MM
119523,2025-08-12T22:11:06.937099,"@AzureSupport thank you, MM. I already run my job as singleton. I wonder, when I deploy a new release, what happens to my job. Is it stopped? How?"
AzureSupport,2025-08-12T22:11:07.039357,@119523 We will look into this and get an answer to you shortly. ^MM
119523,2025-08-12T22:11:07.139916,"@AzureSupport wondering, what is going on when I deploy a new version of singleton webjob to production? Any docs on that?"
AzureSupport,2025-08-12T22:11:07.240605,"@119524 Could you direct message us with more information on the issue you are experiencing? ^MM
 https://t.co/EYpi1mphGM"
119524,2025-08-12T22:11:07.343617,@azuresupport #azTechHelp Why does my guest user can´t access to text analysis appy? He is only getting a mail from Azure Active Directory
AirAsiaSupport,2025-08-12T22:11:07.444653,"@119525 Hi Tohplatu, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks -Mar"
119525,2025-08-12T22:11:07.546925,@AirAsiaSupport อยากสอบถามถ้าลูกค้าอยากซื้อตั๋วแต่จะทำเป็น Gift Voucher ต้องทำอย่างไรบ้าง ติดต่อไปหลายทางแล้ว แต่ไม่เคยได้คำตอบครับ
AskeBay,2025-08-12T22:11:07.648981,@119526 If a buyer has a negative feedback for not paying it's not going to stop them from bidding on your item. If you set up buyer requirements correctly you can restrict them from bidding if they've had an unpaid item case: https://t.co/5GCQb0r3Is. ^BC
119526,2025-08-12T22:11:07.749601,"@AskeBay So maybe they’re restricted in the future, maybe not? And as a seller I have no idea how reliable a buyer is? Yea that’s a horrible setup."
AskeBay,2025-08-12T22:11:07.850114,@119526 I appreciate it is frustrating but leaving a negative feedback won't stop them from doing it again. If you open an unpaid item case they will receive a strike for non payment which can lead to restrictions from bidding in future. ^BC
119526,2025-08-12T22:11:07.952194,Hey @115937 It's crazy to me that you can't leave negative feedback on a buyer that never contacts you or makes any effort to pay for an auction. It only makes more work for me to chase them around and relist.
AskLyft,2025-08-12T22:11:08.053051,"@119527 Hey, there! We are sorry to hear this. We want to look into this for you. Please DM us your phone number, and more details on this ride. https://t.co/SXpdictw1A"
119155,2025-08-12T22:11:08.153576,@AskLyft @119527 hi you've yet to refund me for the ride where the driver took me to the wrong location and grabbed my arm
119527,2025-08-12T22:11:08.253814,Yeah so @115879 gave me the worst ride of my life just now I’m disgusted
GloCare,2025-08-12T22:11:08.354062,@119528 You are welcome. ET.
119528,2025-08-12T22:11:08.454568,@GloCare I'm yet to receive my refunds
GloCare,2025-08-12T22:11:08.556710,@119528 Kindly be patient. ET.
119528,2025-08-12T22:11:08.657628,"@GloCare I'm yet to receive my refunds, this is 48hrs nw and recharging my line is bcoming an issue as my credit doesn't last on my line."
GloCare,2025-08-12T22:11:08.759011,"@119528 Good morning Datonye. We apologize, kindly exercise patience. We are still looking into it. Thank you. FA"
119528,2025-08-12T22:11:08.860170,@GloCare thank u
GloCare,2025-08-12T22:11:08.962089,@119528 The VAS on the line has been deactivated. A refund is being processed. Kindly be patient.  TT
119528,2025-08-12T22:11:09.064177,@GloCare  this was on the 2nd of this November
GloCare,2025-08-12T22:11:09.165454,"@119528 Kindly send  STOP to 55357 , DEREG to 7728  to deactivate the VAS. You may send STOP to 2442 for full VAS DND.  TT"
119528,2025-08-12T22:11:09.266248,@GloCare 08054337870
GloCare,2025-08-12T22:11:09.366392,"@119528 Afternoon Daytonye, kindly provide your mobile number for checks and assistance.  TT"
119528,2025-08-12T22:11:09.472549,@GloCare it has become obvious dat my units are taken illegally. I recharged 300 last week never called for even a minute but yesterday...
AskAmex,2025-08-12T22:11:09.572910,@119529 Good Morning. There is a Centurion Lounge at terminal 3 and 2 other lounges depending on who you are flying. ^RK
119529,2025-08-12T22:11:09.677007,@AskAmex I’m flying air Canada. Do they normally leave from t3 at sfo?
AskAmex,2025-08-12T22:11:09.777450,"@119529 Hello there. Is this concerning a US Amex Card? We currently only have access to card specifics, not flight details. ^Rachel"
119529,2025-08-12T22:11:09.890224,@AskAmex Hi which lounges does my platinum card get me access at sfo international terminal? Thanks
AskAmex,2025-08-12T22:11:10.017671,@119529 If you need further assistance please let me know. ^fd
119529,2025-08-12T22:11:10.119867,@AskAmex where do I find a list of all the centurion lounges? Thanks
AmazonHelp,2025-08-12T22:11:10.234236,@119530 アマゾンです。年会費請求後からプライム特典のご利用がなければ退会手続きいただければ年会費を返金いたします。お手続き方法はこちらをご参照ください。https://t.co/qKnXZ15CCV ET
119530,2025-08-12T22:11:10.334493,ミスってAmazonプライム年間で自動更新されてた死にたい
AmazonHelp,2025-08-12T22:11:10.434755,"@119531 The link to the item can be tweeted to us here, or reviewed here: https://t.co/hApLpMlfHN ^QJ"
119531,2025-08-12T22:11:10.535006,@AmazonHelp Where do I send it to?
AmazonHelp,2025-08-12T22:11:10.660124,@119531 We recommend removing this photo as it contains personal info. Will you share a link to this item so we can look into this? ^SY
AmazonHelp,2025-08-12T22:11:10.765822,@119532 Thanks for keeping us posted. I'll pass along your comments to our team and we'll work on this. ^GK
119532,2025-08-12T22:11:10.866055,Thanks @AmazonHelp for solving my issue . But after 8 day it's really long time you took to solve . But #thanks
AmazonHelp,2025-08-12T22:11:10.978735,@119533 get back to you.  Please don’t provide your details as we consider them to be personal information. Our page is public. 2/2 ^SH
119533,2025-08-12T22:11:11.080335,"@115850 Earlier this month it happened for Order# 406-8378174-9300362. Complained, escalated. No lessons learnt, no actions taken."
119533,2025-08-12T22:11:11.180740,"@115850 Yerwada, Pune delivery folks r habituated/instructed to mark package delivered, wen customer not reachable n product nt delivered"
AmazonHelp,2025-08-12T22:11:11.282672,@119533 I'd like to look into the issue and set things right. Please provide your details here:  https://t.co/qXx9jEknlQ and 1/2 ^SH
AmazonHelp,2025-08-12T22:11:11.384235,@119534 I'm sorry for any inconvenience! Can you tell us when your order is due to arrive? ^EZ
119534,2025-08-12T22:11:11.486492,@AmazonHelp My order is due to arrive on Friday
AmazonHelp,2025-08-12T22:11:11.589627,@119534 Orders can ship at any time; once the order has been processed it will be assigned a tracking number. ^LR
119534,2025-08-12T22:11:11.694593,@AmazonHelp Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌
AmazonHelp,2025-08-12T22:11:11.796039,@119534 Please keep us posted as we want to make sure your order arrives!  ^AG
119534,2025-08-12T22:11:11.896311,My package still doesn’t have a tracking number @115821  I ordered  last week...and no updated email just says not shipped ...
AmazonHelp,2025-08-12T22:11:11.996582,@119535 I'm sorry about the experience. Kindly share your details here: https://t.co/beaaDm0muc and we'll check. ^GK
119535,2025-08-12T22:11:12.096871,@AmazonHelp Ur customer care didnt provide me a correct answer
AmazonHelp,2025-08-12T22:11:12.198329,@119535 time frame has passed and you haven't received any update or if you aren't satisfied with seller's reply then you may file 2/n ^SH
119535,2025-08-12T22:11:12.300244,@115850 No speedy respnse frm the seller side..I asked 2 return my money but they are not ready 2 clr my issue i need my query to b solved
AmazonHelp,2025-08-12T22:11:12.401009,@119535 the A-z guarantee claim. You can know more about A-z guarantee claim here: https://t.co/cly38I8avX 3/3 ^SH
AmazonHelp,2025-08-12T22:11:12.501509,"@119535 Sorry to know the seller hasn't responded to your query. Generally, the seller's respond with in 2 business days if this 1/n ^SH"
AmazonHelp,2025-08-12T22:11:12.602198,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH
119536,2025-08-12T22:11:12.702994,@AmazonHelp It’s okay. I’ve got it done. Don’t need ur assistance anymore. #ServiceFailure
119536,2025-08-12T22:11:12.804044,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.
AmazonHelp,2025-08-12T22:11:12.904719,@119536 Seems like you've had an unpleasant experience. Could you elaborate so that we could assist you accordingly? ^ST
119536,2025-08-12T22:11:13.005705,Never buy large appliances from @115850 as they DO NOT provide installation service. #CustomerInconvenience #ApniDukan? #Fail
AmazonHelp,2025-08-12T22:11:13.106671,"@119536 I'm sorry for the unpleasant experience, I'd like to look into this closely. Kindly drop in your details 1/2 ^AH"
AmazonHelp,2025-08-12T22:11:13.208418,@119533 I'm sorry to know about the conflicting tracking update. Have you reported this to our team here: https://t.co/vlvfJrlYEH ? ^GK
Uber_Support,2025-08-12T22:11:13.309306,@119064 So sorry to hear this. Please send us a DM with your email address so we can help.
119064,2025-08-12T22:11:13.410297,"@Uber_Support So just a bot or didn't actually read the tweet?  I didn't think I could be more disappointed in your ""support"""
Uber_Support,2025-08-12T22:11:13.511082,@119537 We're here to help! Send us a DM with your email address and more details so we can follow up.
119537,2025-08-12T22:11:13.612026,"@115877 Hey there, I want like 5 sausage McMuffins. However, no restaurants show up on your app. Tryna help me out here? https://t.co/Sr2qZvJWlL"
Uber_Support,2025-08-12T22:11:13.712819,@119538 We're here to help! Send us a DM with your email address so we can follow up.
119538,2025-08-12T22:11:13.814465,@Uber_Support I did unfortunately no reply two days already
Uber_Support,2025-08-12T22:11:13.915737,@119538 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.
119538,2025-08-12T22:11:13.649254,@115873 Received an email for $4 off in NY  Is this valid to all five Boroughs.  Extremely unfriendly help menu wasn't able to email Uber
Uber_Support,2025-08-12T22:11:13.250567,@119539 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.
119539,2025-08-12T22:11:13.350998,"*taxi is 3 minutes away
15 mins later still no change
@115873"
Uber_Support,2025-08-12T22:11:13.452045,@119540 Here to help. Send us a note at https://t.co/RY2a0oDSbF our team can connect.
119540,2025-08-12T22:11:13.552549,@115873 I changed my cellphone number and now can not log in on my app and it won’t let me change it online! Help!!!!
Uber_Support,2025-08-12T22:11:13.654378,@119541 Sorry to hear about that! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect.
119541,2025-08-12T22:11:13.756121,@115873 I better not have been charged for the trip that my driver didn’t show up for!
Uber_Support,2025-08-12T22:11:13.857899,@119542 Here to help. Send us a note at https://t.co/RY2a0oDSbF so our team can connect.
119542,2025-08-12T22:11:13.959728,"@Uber_Support good night, I can not change the phone number of my account"
Uber_Support,2025-08-12T22:11:14.060247,@119543 We can take a look! Send us a note via https://t.co/fS660rQ8NQ so our team can get in touch.
119543,2025-08-12T22:11:14.161585,@Uber_Support why is there no option to explain: “problem with cancellation fee: MY DRIVER DID NOT SPEAK A WORD OF ENGLISH!”
Uber_Support,2025-08-12T22:11:14.262060,@119544 Happy to help! Please reach out to https://t.co/FF2YGTGjuA so we can get in touch.
119544,2025-08-12T22:11:14.364369,"@Uber_Support Buying a 2nd hand car in QLD, Australia - want to know whether its been used as an Uber, how can I tell? Thanks"
Uber_Support,2025-08-12T22:11:14.465614,@119545 Here to help! Send us a note here https://t.co/R8Xm8aptls so we can further assist.
119545,2025-08-12T22:11:14.566216,Don't buy @115873 gift cards!!!! It's a scam!!! You use your GC# then it never shows in your account and charges your CC! #uberscam
Uber_Support,2025-08-12T22:11:14.666839,@119546 We're so sorry for the trouble. Send us a note via https://t.co/iOszeeHZhQ so we can assist.
119546,2025-08-12T22:11:14.767620,@Uber_Support I just needed some chicken nuggets babes.
119546,2025-08-12T22:11:14.869895,1 star ✨ to my @115873 driver who refused to take me to the @McDonalds drive thru.
Uber_Support,2025-08-12T22:11:14.972208,@119547 We're here to help! Send us a DM with your email address and more details so we can follow up.
119547,2025-08-12T22:11:15.072930,@115877 why doesn’t your receipt tell me how I’m paying? I placed an order but wasn’t asked how to pay &amp; your help section isn’t helpful https://t.co/TIXHWugXJq
Uber_Support,2025-08-12T22:11:15.173266,@119548 Here to help! Connect with us through https://t.co/zUe0dj6yoX and we'll be in touch.
119548,2025-08-12T22:11:15.273737,@119549 @Uber_Support Pls help
119549,2025-08-12T22:11:15.374498,@Uber_Support hi can you please help my friend @119548
Tesco,2025-08-12T22:11:15.474981,"@119550 Sorry Nick, did you receive your delivery? - Ceri"
119550,2025-08-12T22:11:15.576610,@Tesco Any danger of my delivery arriving? Only been hour and half late so far!! GREAT SERVICE!!!
Tesco,2025-08-12T22:11:15.677123,"@119551 Hey Mo, we no longer do the double up event in store, but we still have our partners :) Kind regards - Rhys"
119551,2025-08-12T22:11:15.779229,@Tesco Perfect. Thanks.
119551,2025-08-12T22:11:15.884261,"@Tesco Cameron, When is the #Clubcard boost again? Love this type of turn of events, thanks for the heads up. #moremoneysaving 😀"
Tesco,2025-08-12T22:11:15.984819,@119551 Glad you're happy with your vouchers Mo. Remember you can get up to 4x the value out of them on Clubcard Boost. Happy Halloween - Cameron
119551,2025-08-12T22:11:16.085574,"@119552 @Tesco My clubcard points are set to Christmas saver-they saved them all up for me, the little darlings💋I also do the surveys on the receipts that gives 25 points I think. Possibly a bit of petrol too 🙂"
119552,2025-08-12T22:11:16.188661,@119551 @Tesco Ooh £15! How did you get that? I do my monthly shop there consistently and most I get is an £8 money off voucher!
119551,2025-08-12T22:11:16.289428,Top tip! Got £15 pounds in vouchers from Tesco yesterday 🙂I only ever buy a top up loaf and bits of fruit there so very happy with that! Thanks @Tesco 😉 https://t.co/LV48AV0oEJ
Tesco,2025-08-12T22:11:16.390627,"@119553 Hi Emma, I have replied to your DM. - Ceri"
119553,2025-08-12T22:11:16.490982,@Tesco I sent a DM nearly an hour ago regarding our delivery but not received a reply yet!
Tesco,2025-08-12T22:11:16.592297,@119554 Not a problem Joanne. - Ceri
119554,2025-08-12T22:11:16.693081,"@Tesco Hi, this still doesn’t fix the problem. Still getting the same error message"
Tesco,2025-08-12T22:11:16.794200,"@119554 Hi Joanne, have you tried an alternate browser or device? Ty - James"
119554,2025-08-12T22:11:16.894955,"@Tesco Hi, miraculously it’s now working 🤔. Thanks for the help 😁"
119554,2025-08-12T22:11:16.995713,"@Tesco Thank you, I’ll give it a go tomorrow and let you know Andrew"
Tesco,2025-08-12T22:11:17.096467,"@119554 This should work, however if not please get back in touch. Ty Andrew 3/3"
119554,2025-08-12T22:11:17.197293,"@Tesco No I haven’t, it won’t let me past that error message after entering payment.  Been like this for 3 weeks, having to shop elsewhere"
Tesco,2025-08-12T22:11:17.297684,@119554 This is strange Joanne. Have you been able to make an order? - Danny
119554,2025-08-12T22:11:17.397962,"@Tesco I keep getting the following error message at checkout. Phoned your helpline twice but not resolved, can you help? https://t.co/Xomx4UW2ED"
Delta,2025-08-12T22:11:17.498927,"@119555 That is great to hear, Gary. We are looking forward to having you on board! *ALA"
119555,2025-08-12T22:11:17.599223,I really enjoyed my trip from Europe to Brazil in D1 &amp; first with @Delta so I have booked another
Delta,2025-08-12T22:11:17.700133,"@119556 Oh no, Jacob! Are you okay?  *HDG"
119556,2025-08-12T22:11:17.800615,@Delta Doing fine! Pilots did a great job. Scary ride but I'd definitely take that flight crew again in a heartbeat.
Delta,2025-08-12T22:11:17.901578,@119556 Sorry about the bumpy ride but I'm happy to hear you are doing well and our crew was great through it all! 😊 *HDG
119556,2025-08-12T22:11:18.002106,"#1 most terrifying turbulance experience of my life, hands down. Someone needs to buy these pilots a box of cigars for their flying @Delta"
SpotifyCares,2025-08-12T22:11:18.102724,@119557 No worries! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /MG
119557,2025-08-12T22:11:18.203053,@SpotifyCares :(( okay. thank you anyways
SpotifyCares,2025-08-12T22:11:18.304121,@119557 Hey Claire! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have them available again soon /MG
119557,2025-08-12T22:11:18.404765,"@SpotifyCares hi. can you pretty, pretty please put the band ""jank""
back on spotify?"
SpotifyCares,2025-08-12T22:11:18.505850,"@119558 Hey! We don't have any info about this right now, but we'll be sure to pass on your feedback to the right folks /NQ"
119558,2025-08-12T22:11:18.606934,@SpotifyCares Thank you. Will keep an eye on that.
SpotifyCares,2025-08-12T22:11:18.707787,@119558 You're welcome. Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /NQ
119558,2025-08-12T22:11:18.808971,@115888 Hi. When are you guys having promo for the premium accs? Thanks :)
SpotifyCares,2025-08-12T22:11:18.910320,@119559 Hi there! What's happening exactly? Are you having issues loading the app? We'll see what we can suggest /NQ
119559,2025-08-12T22:11:19.011150,@SpotifyCares its on PS4 btw..
119559,2025-08-12T22:11:19.111834,@SpotifyCares I can log in but I get no sound after selecting play?
119559,2025-08-12T22:11:19.212574,@115888 why has this stopped working on PS4?? Am I messing up a setting?
comcastcares,2025-08-12T22:11:19.313863,"@119560 address, and account number so I can assist with the issues you've been experiencing. -KW"
119560,2025-08-12T22:11:19.414462,Why does my comcast internet always go out?  @comcastcares   This is causing my cell phone to go over my limits.
comcastcares,2025-08-12T22:11:19.515037,"@119560 I'd like to look into your internet concerns and see what I can do to help. Please send a DM with your full name,"
comcastcares,2025-08-12T22:11:19.615787,"@119561 with your full name, address, and account number so I can look into your service concerns. Thanks! -KW"
119561,2025-08-12T22:11:19.717178,Are you serious @comcastcares?? Internet out again for the 3rd time in the same month? Some people have work to do 🙄🙄🙄😡
comcastcares,2025-08-12T22:11:19.817853,"@119561 Hi, I'd like to assist with the internet issues you've been experiencing. Please send a DM"
TMobileHelp,2025-08-12T22:11:19.919140,@119473 Ok! give me a moment to see if we have any known issues with this redemption offer! *JohnO
119473,2025-08-12T22:11:20.020230,@TMobileHelp Ios 11 browser and heres what i see as response. https://t.co/CSV8cIoVQn
TMobileHelp,2025-08-12T22:11:20.120633,@119473 Ok! What kind of phone are we using tonight? *JohnO
119473,2025-08-12T22:11:20.221075,@TMobileHelp Mobile browser
TMobileHelp,2025-08-12T22:11:20.321475,@119473 T-Mobile Tuesdays is Awesome!!! I will be more than happy to assist!!! Missing the list of movies? How are you ac... https://t.co/sSF5d9sCW3
TMobileHelp,2025-08-12T22:11:20.421739,@119473 Let's do 2 things. Let's me have you confirm that you software is up to date and also the T-Mobile Tuesday app is... https://t.co/sSF5d9sCW3
119473,2025-08-12T22:11:20.521941,@TMobileHelp App up to date. Ios up to date.
TMobileHelp,2025-08-12T22:11:20.631503,@119473 Nice! *JohnO
TMobileHelp,2025-08-12T22:11:20.728282,"@119473 Let's go into settings, general, iPhone storage. Let me know what we have there! *JohnO"
119473,2025-08-12T22:11:20.828725,@TMobileHelp 140 gb available
TMobileHelp,2025-08-12T22:11:20.930230,@119473 What is a good email for you to be reached at? *JohnO
119473,2025-08-12T22:11:21.030679,@TMobileHelp I DMed you !
TMobileHelp,2025-08-12T22:11:21.133989,@119473 I submitted a trouble ticket for you. We will allow 72 business hours for resolution. A complaint has been create... https://t.co/sSF5d9sCW3
TMobileHelp,2025-08-12T22:11:21.234474,"@119562 Hey Erik, let's take a closer look at this situation and make sure you're on the right plan. Send us a DM! *KittyG"
119562,2025-08-12T22:11:21.336998,"@115911 I apparently owe $350 before I can preorder iPhone X which I woke up at 2am to do, only to find out I couldn’t because of a plan I dont want"
115911,2025-08-12T22:11:21.438010,@119562 Woah now...lies?! Anything in particular we can help you with? *ErikS
119562,2025-08-12T22:11:21.538453,@119563 I still have yet to preorder because @115911 lies about their plans
119563,2025-08-12T22:11:21.639499,@119562 did they bump up your date at all? i heard they were doing that
119562,2025-08-12T22:11:21.740075,@119563 Oh for sure! There’s so much more to do it makes a second play through easy. Can I just tell you how jealous I am you’ll have one in 4 days?
119563,2025-08-12T22:11:21.841120,@119562 https://t.co/BRzxGZqNH1
119562,2025-08-12T22:11:21.943186,@119563 Right?? I think I’m going to try and get as many moons as I can and then go back and 100% it after I beat the game
