author_id,created_at,text
AskPapaJohns,2025-08-12T21:53:05.634335,@116077 Thanks!
116077,2025-08-12T21:53:05.735553,I get that it’s Halloween but this dude at the Canonsburg @116076 is flipping out. Literally screaming. He said he’s the general manager😳
AskPapaJohns,2025-08-12T21:53:05.837820,@116078 We're so sorry your order is running late! Please DM us your contact info and store address. Thanks!
116078,2025-08-12T21:53:05.939215,@116076 ordered pizza for a 515 delivery.  Still waiting on it.  Having a halloween party.
UPSHelp,2025-08-12T21:53:06.039555,@116079 Please DM us your tracking and contact number via the link so we can look into this for you. ^CH https://t.co/wKJHDXWGRQ
116079,2025-08-12T21:53:06.140370,"Hey @81 you just gained a customer @115817 lost my package I paid for overnight first am delivery, they ""lost"" it hope you can do better"
UPSHelp,2025-08-12T21:53:06.242423,@116080 Is there something that we can assist you with? DM our team ^WS https://t.co/wKJHDXWGRQ
116080,2025-08-12T21:53:06.342874,"@UPSHelp Nope, I’ve got my package thanks"
116080,2025-08-12T21:53:06.443309,Saved my fucking time by just checking my mailbox because sure enough I got the UPS letter saying my package was in oh my gOD
116080,2025-08-12T21:53:06.543899,"I legitimately spent an hour trying to deal with USPS cause I had 1 question and they just hung up on me or wasn’t any help, I could have"
AmazonHelp,2025-08-12T21:53:06.650112,@116081 Hey Georgia! Sorry you haven't received your package. We'd love to help! What does the current tracking say on your order? ^AJ
116081,2025-08-12T21:53:06.750715,@AmazonHelp but I can’t find the options to cancel or re-order?
AmazonHelp,2025-08-12T21:53:06.851234,@116081 I'm sorry for the delay! We'd like to take a further look into this with you! Please reach us here: https://t.co/hApLpMlfHN ^AG
116081,2025-08-12T21:53:06.952461,@AmazonHelp Thanks for quick response. Pic attached. https://t.co/yNhYE638YS
116081,2025-08-12T21:53:07.052757,@115821 my order hasn’t arrived (it was due 14th October). Can you help?
AmazonHelp,2025-08-12T21:53:07.153429,@116082 Canceling your Prime membership can be done here:https://t.co/MlOxxuNX7N. You'll be shown your estimated refund there. ^SK
116082,2025-08-12T21:53:07.254741,@AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime trial and forgot it. What can I do so I'm not charged?
AmazonHelp,2025-08-12T21:53:07.355014,@116082 Hey Corey! Even on the new account you made you can turn of the auto renew through the same link ^SK posted for you. ^AJ
116082,2025-08-12T21:53:07.455560,@AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the account by my bank information?
AmazonHelp,2025-08-12T21:53:07.725738,@116082 It would be best if you get in touch with us by phone or chat.use this link to do so:  https://t.co/hApLpMlfHN ^CH
116082,2025-08-12T21:53:07.826542,@AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have been able to look up my account a different way.
116082,2025-08-12T21:53:07.926779,@AmazonHelp I tried my phone number but I didnt have a mobile account. I went through this for 2 hours on the phone with someone.
116082,2025-08-12T21:53:08.027233,@AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just charged today. How do I get a refund? https://t.co/SeoQUsA0VA
AmazonHelp,2025-08-12T21:53:08.127647,@116083 I'm sorry to hear you're not able to access your account. Please use this link instead to contact us: https://t.co/zYVX1Qi29G. ^LH
116083,2025-08-12T21:53:08.229375,"@AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven’t even used prime in almost 3 months."
AmazonHelp,2025-08-12T21:53:08.329780,@116083 Hmm... We'd like to take a better look at this with you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B ^KP
116083,2025-08-12T21:53:08.431543,"@115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠"
AmazonHelp,2025-08-12T21:53:08.531866,@116084 I'm sorry you've encountered an unknown charge! We'd be happy to look into this with you here: https://t.co/hApLpMlfHN ^BL
116084,2025-08-12T21:53:08.633398,@AmazonHelp where can I chat with a support member for a false charge
AmazonHelp,2025-08-12T21:53:08.734293,@116085 Thanks for reaching out to us! You can find info on adding household members here: https://t.co/i3uumZzaok ^MO
116085,2025-08-12T21:53:08.835430,"@AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my family to see my Christmas shopping list 😂"
116085,2025-08-12T21:53:08.935866,@AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my wishlists/photos/order history?
AmazonHelp,2025-08-12T21:53:09.036947,@116086 Sorry for the inconvenience! Check out how to manage your notifications here: https://t.co/DLN4bDuc5B ^SG
116086,2025-08-12T21:53:09.137270,Seriously @115821? I order 6 identical washing up bowls and they are all being dispatched as separate orders? My phone is buzzing non-stop!
AmazonHelp,2025-08-12T21:53:09.237518,@116087 I'm sorry for the long wait; what is your current order status showing when you review it: https://t.co/Y5jpI9gRhE? ^WM
116087,2025-08-12T21:53:09.337853,"@AmazonHelp My package just got here. All good, thank you!"
AmazonHelp,2025-08-12T21:53:09.439331,"@116087 Thank you for keeping us posted, Rachael! ^BA"
116087,2025-08-12T21:53:09.539858,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away."
AmazonHelp,2025-08-12T21:53:09.640314,"@116088 I'm sorry for the frustration, Anthony! Can you tell me more about which pre-order bonuses are missing? ^EA"
116088,2025-08-12T21:53:09.741624,@AmazonHelp Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including Last Jedi content and or bonus classes. Anything! :(
AmazonHelp,2025-08-12T21:53:09.841992,"@116088 We'd like to see what we can do to help. What date did you place the order on, and which version did you order? ^MB"
116088,2025-08-12T21:53:09.942459,@AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile because that’s why I ordered. Also why I paid for Prime..
AmazonHelp,2025-08-12T21:53:10.044293,@116088 Could you link us to the page of the item on our website? This will allow us to take a closer look at all options. ^VB
116088,2025-08-12T21:53:10.183539,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help
AmazonHelp,2025-08-12T21:53:10.298285,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE
116088,2025-08-12T21:53:10.398479,@AmazonHelp But your website is offering pre order content.... so it’s just a lie?
116088,2025-08-12T21:53:10.498647,@AmazonHelp It’s literally in the description of the item... “Players who pre-order Star Wars Battlefront...”
116088,2025-08-12T21:53:10.598844,@AmazonHelp @116089 is this real? They’re offering preorder bonuses but don’t actually give them out?
116088,2025-08-12T21:53:10.759874,@AmazonHelp So to get this straight. I get nothing at all for preordering?
116088,2025-08-12T21:53:10.874498,@AmazonHelp I’ve cancelled my order and gone to Best Buy. Thank you.
116088,2025-08-12T21:53:10.977216,"@116090 Saying I preordered to early, terrible customer service. Won’t renew prime if this isn’t fixed."
116088,2025-08-12T21:53:11.091601,@116090 I signed up for Prime so I could preorder Battlefront II and get all the bonuses and now cust service is saying I won’t get bonus
AmazonHelp,2025-08-12T21:53:11.192417,@116091 Oh no! I'm so sorry to hear this. Was the item sold by Amazon directly or Third-party seller: https://t.co/aaDyEz1VgE. ^LH
116091,2025-08-12T21:53:11.301352,"@AmazonHelp Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t be trusted."
AmazonHelp,2025-08-12T21:53:11.419524,"@116091 We'd like to look into this with you in real time, Bry. When you can, please ring or chat in with us: https://t.co/JzP7hlA23B ^BL"
116091,2025-08-12T21:53:11.523378,@AmazonHelp Already have and the assistance I received was absolutely useless and rude.
116091,2025-08-12T21:53:11.623635,Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp
AmazonHelp,2025-08-12T21:53:11.723910,"@116092 Oh no, Barton! Have you tried uninstalling and re-installing the app? Perhaps a power cycle too? Please let us know. ^KL"
116092,2025-08-12T21:53:11.825579,@AmazonHelp I have. No luck.
AmazonHelp,2025-08-12T21:53:11.925914,@116092 Sorry you're still having trouble! What error are you seeing when you try to use the app? ^JP
116092,2025-08-12T21:53:12.026103,@115821 please spend time &amp; money to fix your app. Constant issues with it.
AmazonHelp,2025-08-12T21:53:12.126365,"@116093 Oh no! We'd like to help you with this, Kelly! Can you tell us more about what's happening with the Kindle? Thanks!  ^AJ"
116093,2025-08-12T21:53:12.226568,@AmazonHelp It’s not allowing me to update it to register my new amazon account. I read I’d have to do so manually. Thx 4 response.
AmazonHelp,2025-08-12T21:53:12.326933,@116093 No problem! You may need to deregister the Kindle from the old account. You can see how here: https://t.co/zyUJKBZObw ^AJ
116093,2025-08-12T21:53:12.427123,My Kindle not working properly is breaking my heart! 😩💔
AmazonHelp,2025-08-12T21:53:12.527890,"@116094 (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT"
116094,2025-08-12T21:53:12.629927,@AmazonHelp that is not my apartment!!!!!!! This is the sending time!!!! Where is my package!!!!!!!!!! https://t.co/EIY6DZUCDC
AmazonHelp,2025-08-12T21:53:12.731909,@116094 I'm so sorry! We'd like to make sure this is addressed. Please provide some details here: https://t.co/KctVgMFvbp (1/2)
AmazonHelp,2025-08-12T21:53:12.832854,@116095 I'm sorry you received an incorrect item. Have you checked out our return/replacement options here: https://t.co/FRsodhtXKJ? ^FJ
116095,2025-08-12T21:53:12.933240,@AmazonHelp Yep. I’m going to take it to the MegaAlexa at Whole Foods.
116095,2025-08-12T21:53:13.034187,@116096 Truly. This is the strangest vampire book I’ve ever received. 😜 cc @43760 @AmazonHelp #misship https://t.co/Zad7Az14Zg
116096,2025-08-12T21:53:13.134683,"This is the Japanese vampire book I blurbed. Different, touching, and perfectly constructed. https://t.co/lZAfyKtMpe"
AppleSupport,2025-08-12T21:53:13.235507,@116097 We'd like to look into this with you. Please DM us your current iOS version and your iPhone model. https://t.co/GDrqU22YpT
116097,2025-08-12T21:53:13.337463,"Why does my I️ not work ?! 
@115858 please fix this!!!"
AppleSupport,2025-08-12T21:53:13.437901,@116098 Let's dig into this further with you. DM us and we'll continue there.
116098,2025-08-12T21:53:13.538785,@AppleSupport I️ just updated it and it’s still coming up https://t.co/22RZsQyTbh
AppleSupport,2025-08-12T21:53:13.640358,"@116098 We definitely understand your concern. Please backup your iPhone, update and let us know the result: https://t.co/ahjigcvFRG"
116098,2025-08-12T21:53:13.740911,Why is “I️” keep changing to this and how do I️ stop it🤦🏽‍♀️ @115858 @AppleSupport #anybody https://t.co/urzAfSZL5z
AppleSupport,2025-08-12T21:53:13.841360,@116099 We're here to help. Which exact iOS version is your device running? This info can be found under Settings &gt; General &gt; About.
116099,2025-08-12T21:53:13.943575,iOS 11 is killing my battery @115858. Fix it.
AppleSupport,2025-08-12T21:53:14.044412,@116100 This article should help with that: https://t.co/usOJWy6ChP
116100,2025-08-12T21:53:13.803069,"@AppleSupport Thanks, thing is I still have like 81 cents in credit and won't let me do that until I have zero credit"
AppleSupport,2025-08-12T21:53:13.432384,@116100 Try contacting our iTunes Store team here for more help: https://t.co/SDIe7UiyJN
116100,2025-08-12T21:53:13.532697,"@AppleSupport Awesome, thanks"
116100,2025-08-12T21:53:13.632881,"@AppleSupport Hello, I need some help regarding the region change on my Apple ID"
AppleSupport,2025-08-12T21:53:13.733050,@116101 Thanks for clarifying. Let's meet in DM so we can do more in-depth on this. https://t.co/GDrqU22YpT
116101,2025-08-12T21:53:13.833384,"@AppleSupport it has, but not for some time now. i’ve tried with two different apple ids but it’s still not showing up on my phone"
AppleSupport,2025-08-12T21:53:13.933704,@116101 We're happy to help. Has Home Sharing worked with these devices before?
116101,2025-08-12T21:53:14.034663,@AppleSupport why is my home sharing not working and how do i fix it
AppleSupport,2025-08-12T21:53:14.135318,@116102 Which model do you have and is iOS 11.1 installed on it? Any steps tried so far?
116102,2025-08-12T21:53:14.235816,"@AppleSupport iPhone 6, yes ios11. Checked for updates, none available. I’ve swiped up to close the app several times and I’ve restarted it 2x"
AppleSupport,2025-08-12T21:53:14.337183,"@116102 To make sure, is iOS 11.1 showing here: Settings &gt; General &gt; About &gt; Version? Please DM us the answer here: https://t.co/GDrqU22YpT"
116103,2025-08-12T21:53:14.437838,@AppleSupport @116102 Battery life just got worst.
AppleSupport,2025-08-12T21:53:14.539336,"@116103 We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT"
116102,2025-08-12T21:53:14.640759,@AppleSupport Sent twice. Don’t know if the first one went through but no reply either way.
116102,2025-08-12T21:53:14.741744,"@AppleSupport I just get a white screen and nothing loads. After a short time, it just closes/crashes. Thanks for the reply."
AppleSupport,2025-08-12T21:53:14.842105,@116102 We want you to be able to make calls on the iPhone. What exactly is going on with the Phone app?
116102,2025-08-12T21:53:14.942671,@115858 my PHONE app doesn’t work. Thank you for updating my #iPhone to an #ipod
AppleSupport,2025-08-12T21:53:15.043251,@116104 Let us look into that. What device and OS version are you using?
116104,2025-08-12T21:53:15.146656,@AppleSupport why can’t I change ringer volume with the buttons? Whose dumb idea was it to change that and how do they still have a job?
AppleSupport,2025-08-12T21:53:15.247656,@116105  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT
116105,2025-08-12T21:53:15.348687,@115858 if my words even mean a thing to you; I am an iPhone 7 owner and have updated to your latest software and now am having the most dropped calls in history and glitch’s such as apps randomly opening and more ... #iHelp
AppleSupport,2025-08-12T21:53:15.449644,@116106 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
116106,2025-08-12T21:53:15.550519,@AppleSupport epıl bana yardımcı olur musun telefon internet konusunda çok yakıyo napcaz ?
AppleSupport,2025-08-12T21:53:15.651434,@116107 Glad to hear and just reach out again if you need help. Have a good one!
116107,2025-08-12T21:53:15.752472,@AppleSupport Worked 👌🏽
AppleSupport,2025-08-12T21:53:15.853530,@116107 Please keep us posted afterwards.
116107,2025-08-12T21:53:15.957563,@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that
AppleSupport,2025-08-12T21:53:16.057915,@116107 Apps are important and we want you to get back to enjoying them. Which model do you have? Is iOS 11.1 installed on it?
116107,2025-08-12T21:53:16.158909,why won’t my apps fuccin download or update @AppleSupport
Uber_Support,2025-08-12T21:53:16.259787,@116108 Here to help! Send us a note via https://t.co/xMxswVLBKT so our team can connect.
116108,2025-08-12T21:53:16.360666,@Uber_Support I did. No response.
Uber_Support,2025-08-12T21:53:16.461275,@116108 We're here to help! Send us a DM with your email address so we can follow up.
116108,2025-08-12T21:53:16.562327,@115873 wtf is this.. every time I try to use the app it gives me this crap https://t.co/sp7kMe0ogA
Uber_Support,2025-08-12T21:53:16.663379,@116109 We have followed up via DM.
116109,2025-08-12T21:53:16.763798,@115877 your app and website still don’t work
Uber_Support,2025-08-12T21:53:16.864068,@116110 Here to help! Send us a note via https://t.co/1xM0TILvAI so our team can assist.
116110,2025-08-12T21:53:16.966395,@Uber_Support Thanks! I appreciate it. Not sure what happened.
116110,2025-08-12T21:53:17.066903,@115873 hi just for a ride and it seemed to think I wanted to go to my original location. I canceled trip but want to see about being credited
Uber_Support,2025-08-12T21:53:17.167744,@116111 Here to help! Send us a note via https://t.co/zJ6aIZinzb so our team can connect.
116111,2025-08-12T21:53:17.268293,"@Uber_Support I already dm y'all about 30 mins ago, check it out it is long and detailed."
Uber_Support,2025-08-12T21:53:17.369305,@116111 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!
116111,2025-08-12T21:53:17.470484,@Uber_Support  https://t.co/Fc42zHkmDA
116111,2025-08-12T21:53:17.571433,Bruh can someone at @115873 @Uber_Support get back to me on my Dms 😒😒😒😒
Uber_Support,2025-08-12T21:53:17.672556,@116112 We're sorry to hear this was your experience. Send us a note via https://t.co/K05RdmK3t4 so we can assist.
116112,2025-08-12T21:53:17.773845,.@Uber_Support My driver broke down. Any tips on getting a refund?
Uber_Support,2025-08-12T21:53:17.874619,@116113 Please DM us with your account email address and phone number so we can look into this. https://t.co/sd7yH5jmbJ
116113,2025-08-12T21:53:17.976297,@Uber_Support i do not see we're the trid if is listed on the app.. i sent in a few message
Uber_Support,2025-08-12T21:53:18.076752,@116113 Sorry to hear this was your experience! Please send us a note at https://t.co/K05RdmK3t4 so we can connect right away.
116113,2025-08-12T21:53:18.177982,@115873 worst most unprofessional driver ever !! asked for extra fee when he showed up ! yelling at me cause uber don't pay for his 30k car??? https://t.co/i5qOULRSnc
Tesco,2025-08-12T21:53:18.279003,"@116114 Hi there, I've replied to your DM about this. Apologies - Josh"
116114,2025-08-12T21:53:18.379876,@Tesco are complaints taken seriously? Do you take customer complaints seriously or just pay it lip service???
Tesco,2025-08-12T21:53:18.480776,"@116115 Hi James, would you be able to let me know how many bottles of lemonade were in stock at the time you were there? Thanks - Callum"
116115,2025-08-12T21:53:18.581908,@116116 @Tesco  https://t.co/OOFePDl9eC
116116,2025-08-12T21:53:18.683461,@116115 @Tesco 😂😂🙄
116115,2025-08-12T21:53:18.784842,Ay @Tesco what’s your policy on bottles of lemonade? 6 bottle max is a bit of a joke am thirsty
Tesco,2025-08-12T21:53:18.885942,@116117 Finally could you please send me the bottom most row of digits from your receipt. - Nick 3/3
116117,2025-08-12T21:53:18.986921,"@Tesco Honestly, I don’t care that much. You should just know that all 6 sausages ended up in the bin"
Tesco,2025-08-12T21:53:19.088408,"@116117 Hi Rhys, thanks for letting us know. I've log this feed back anonymously. Thanks, James."
116117,2025-08-12T21:53:19.188835,"@Tesco thought you’d like to know: these sausages I purchased from you taste awful. Ruined my sausage and mash dinner, I just had mash! https://t.co/xBRP0FxHks"
Tesco,2025-08-12T21:53:19.289949,"@116117 Hi Rhys, I'm really sorry you've not had a stellar time with our Mor range, I'd like to get an internal log of this 1/3"
Tesco,2025-08-12T21:53:19.390621,"@116118 The most appropriate action to take, is to ensure this is addressed with the colleague concerned. TY - Chris 2/2"
116118,2025-08-12T21:53:19.492215,@Tesco You've lost me as a customer
Tesco,2025-08-12T21:53:19.593633,"@116118 I am sorry to hear that Polly, however we would not offer a gesture for complaints of this nature. TY - Chris"
116118,2025-08-12T21:53:19.696104,"@Tesco I am a regular customer and spend at least £50 a week with you, so pretty poor apology. Feel like shopping somewhere else"
Tesco,2025-08-12T21:53:19.796822,"@116118 Are you able to send us your name, address &amp; email by DM please &amp; we will get back to you shortly - Mike 2/2"
116118,2025-08-12T21:53:19.897163,@Tesco id tell Paul to wash his mouth out with soap. cheers
116118,2025-08-12T21:53:19.997473,hi @Tesco an answerphone message from your delivery driver ended with him saying 'fuck you' (he obviously thought he'd put the phone down)
Tesco,2025-08-12T21:53:20.098265,"@116118 Hi Polly, thank you for getting back to us, I have to be honest, giving a gesture is not going to resolve the issues. 1/2"
Delta,2025-08-12T21:53:20.199293,@116119 Thank you. Please reach out to the Flight Attendants for assistance.  *TMT
116119,2025-08-12T21:53:20.301277,@Delta I'm On Flight DL4047 to CLE. There is a man in 3A who is moaning in pain and sweating. He's not well.
Delta,2025-08-12T21:53:20.412852,@116120 Oh! Thanks for noticing! 😃 *TMT
116120,2025-08-12T21:53:20.514285,Dear cute flight attendant @delta. I’m board...just sayin’
Delta,2025-08-12T21:53:20.616240,@116121 Great! Please let us know if we can assist.  *HRO
116121,2025-08-12T21:53:20.717728,@Delta Yes. And isn’t diverted?!
Delta,2025-08-12T21:53:20.818617,@116121 I am showing DL 1262 is from LAS JFK?  *HRO
116121,2025-08-12T21:53:20.920518,@Delta hi. Any news why DL1262 diverted to AUS and DL1738 to SMF? Thanks
Delta,2025-08-12T21:53:21.023325,@116121 Oh ok.  Thanks for checking with us and we are here for you.  *HRO
Delta,2025-08-12T21:53:21.123668,@116122 Please follow this link for your request. Thank you.  https://t.co/an5C61CZZt *TMT
116122,2025-08-12T21:53:21.224437,@Delta I sent you guys a DM about a story! Thanks in advance for any help you can provide. 🎃
Delta,2025-08-12T21:53:21.325188,"@116123 Hey there, unfortunately, we are not able to assist with this request.  *TLT"
116123,2025-08-12T21:53:21.427893,@Delta Bummer! I promised them some info and in my hurry to get to my next flight forgot to leave my business card 😩
Delta,2025-08-12T21:53:21.529823,@116123 So sorry to disappoint. :-( *TAC
116123,2025-08-12T21:53:21.632970,"@Delta I was on flight 2222 LAX to ATL at 645am I'm trying to forward a message to one of the FAs, are you able to assist?"
Delta,2025-08-12T21:53:21.733471,"@116124 Enjoy, have a great week. 😊 *TBT"
116124,2025-08-12T21:53:21.835331,"@Delta I love the sky lounge access. Thank you. Imagine if they had a ""dark or more dim room"" to relax. That's next level!!"
Delta,2025-08-12T21:53:21.935889,@116121 Oh no! One moment as I take a look.  *HRO
116121,2025-08-12T21:53:22.038036,@Delta but it now looks like a mistake in @116125 and isn’t DL‘s fault
Delta,2025-08-12T21:53:22.138911,"@77483 Hi, Jenna. I apologize for your seating issue. Pls DM your conf # if I may assist, *AAB"
77483,2025-08-12T21:53:22.240010,@Delta Flights are what they are already. Just frustrated. I got this Amex but no real perks. Wondering when the perks actually happen.
Delta,2025-08-12T21:53:22.341605,"@77483 We appreciate your feedback, Jenna and thank you for sharing your concerns.  *ABN"
77483,2025-08-12T21:53:22.442599,@Delta Can I get the 35$ refunded for the seat cost I never got?
